EQName,Strain Category,Max Vs30,Vs at 30m,Max Vs50,Vs at 50,Max Vs100,Z1,Z2.5,PGV1,Magnitude,Depth2,Rrup1,Vs10,Vs30,Vs50,Vs100,VsMean,VsMin,VsMax,VsZhole,PGA (g),kappa surface
EHMH081112050102NS1,1,870,870,1150,1150,1780,38,160.6,0.00003448,4.2,53,96.63,214.2857143,363.8475836,489.8009138,729.1540772,729.1540772,120,1780,1780,0.005718569,0.070188
FKSH110202122244NS1,1,250,250,1200,1200,1200,34,440,0.00058427,5.5,44,104.045,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.079467504,0.071169
FKSH110311150344NS1,1,250,250,1200,1200,1200,34,440,0.000343,5.7,38,119.03,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.023800176,0.069198
FKSH110401231801NS1,1,250,250,1200,1200,1200,34,440,0.00053278,5.3,68,94.84,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.036011278,0.04866
FKSH110404040802NS1,1,250,250,1200,1200,1200,34,440,0.0002678,5.9,38,121.755,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.024061224,0.060223
FKSH110501010514NS1,1,250,250,1200,1200,1200,34,440,0.00038874,5,83,114.62,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.05077371,0.05187
FKSH110512281846NS1,1,250,250,1200,1200,1200,34,440,0.00012867,4.7,56,126.22,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.017311722,0.065069
FKSH110803080155NS1,1,250,250,1200,1200,1200,34,440,0.00030988,5.1,59,100.78,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.035685989,0.059674
FKSH110902010652NS1,1,250,250,1200,1200,1200,34,440,0.0002715,5.7,41,107.58,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.029955183,0.054538
FKSH111006131233NS1,1,250,250,1200,1200,1200,34,440,0.00043671,5.9,32,132.135,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.050955219,0.062503
FKSH111009300123NS1,1,250,250,1200,1200,1200,34,440,0.00015794,4.2,8,30.84,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.019509211,0.066749
FKSH111103201030NS1,1,250,250,1200,1200,1200,34,440,0.00022244,5.3,14,40.01,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.030393661,0.050904
FKSH111103302219NS1,1,250,250,1200,1200,1200,34,440,0.0003253,5.1,53,93.295,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.058093233,0.052643
FKSH111104090039NS1,1,250,250,1200,1200,1200,34,440,0.00010315,4.2,50,89.095,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.034490881,0.069098
FKSH111104112205NS1,1,250,250,1200,1200,1200,34,440,0.00021535,4.4,5,37.82,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.023841985,0.04418
FKSH111104131008NS1,1,250,250,1200,1200,1200,34,440,0.00055304,5.4,5,43.675,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.037222701,0.048162
FKSH111104141209NS1,1,250,250,1200,1200,1200,34,440,0.00037345,5,8,45.755,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.035064981,0.052502
FKSH111104142024NS1,1,250,250,1200,1200,1200,34,440,0.00017213,4,5,40.175,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.033533368,0.056051
FKSH111104192310NS1,1,250,250,1200,1200,1200,34,440,0.000233,4.9,62,133.095,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.020953129,0.064208
FKSH111104220111NS1,1,250,250,1200,1200,1200,34,440,0.00056881,5.6,53,115.18,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.041332157,0.048778
FKSH111104230025NS1,1,250,250,1200,1200,1200,34,440,0.00029193,5.1,11,77.255,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.04757588,0.060362
FKSH111104241909NS1,1,250,250,1200,1200,1200,34,440,0.0002191,4.2,14,33.37,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.028009565,0.054413
FKSH111104281828NS1,1,250,250,1200,1200,1200,34,440,0.00029291,5.6,47,134.635,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.024676113,0.054702
FKSH111106040100NS1,1,250,250,1200,1200,1200,34,440,0.00035435,5.4,11,83.605,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.039539496,0.055929
FKSH111106181339NS1,1,250,250,1200,1200,1200,34,440,0.00025315,4.4,8,32.73,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.02777707,0.050003
FKSH111106182031NS1,1,250,250,1200,1200,1200,34,440,0.00051883,5.7,20,140.535,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.029755319,0.053167
FKSH111107170955NS1,1,250,250,1200,1200,1200,34,440,0.00015692,4,8,36.015,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.032227111,0.052234
FKSH111107250351NS1,1,250,250,1200,1200,1200,34,440,0.00097209,6.3,50,127.525,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.044046642,0.06187
FKSH111109291905NS1,1,250,250,1200,1200,1200,34,440,0.00063623,5.1,5,46.945,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.045787297,0.069349
FKSH111110101146NS1,1,250,250,1200,1200,1200,34,440,0.00055402,5.7,53,112.865,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.043163568,0.058302
FKSH111110200621NS1,1,250,250,1200,1200,1200,34,440,0.00027081,4.2,8,32.69,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.031210454,0.048849
FKSH111111240424NS1,1,250,250,1200,1200,1200,34,440,0.00031631,6.1,41,117.74,221.7741935,239.8255814,323.7833595,415.5434316,438.8018283,110,1200,700,0.025960955,0.050797
FKSH120007210339NS1,1,1360,1360,1360,1360,2320,22,105,0.00040324,6,50,98.185,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.056523889,0.052672
FKSH120405080910NS1,1,1360,1360,1360,1360,2320,22,105,0.00006398,4,65,88.49,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.058788679,0.056052
FKSH120408192040NS1,1,1360,1360,1360,1360,2320,22,105,0.00022282,4.8,74,107.17,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.059441297,0.048928
FKSH120510222212NS1,1,1360,1360,1360,1360,2320,22,105,0.00038607,5.5,50,70.495,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.083242494,0.04885
FKSH120803080155NS1,1,1360,1360,1360,1360,2320,22,105,0.00042359,5.1,59,99.385,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.070849882,0.058281
FKSH120805080145NS1,1,1360,1360,1360,1360,2320,22,105,0.00047069,6.8,35,140.83,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.076057573,0.057353
FKSH121003141708NS1,1,1360,1360,1360,1360,2320,22,105,0.00074001,6.5,44,120.86,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.063368225,0.051761
FKSH121006131233NS1,1,1360,1360,1360,1360,2320,22,105,0.00064567,5.9,32,112.525,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.112652129,0.04322
FKSH121103191856NS1,1,1360,1360,1360,1360,2320,22,105,0.00060267,5.8,5,44.02,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.078853635,0.046696
FKSH121103221819NS1,1,1360,1360,1360,1360,2320,22,105,0.0015219,6.1,44,120.015,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.107467892,0.053018
FKSH121104141209NS1,1,1360,1360,1360,1360,2320,22,105,0.00017484,5,8,32.7,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.07941142,0.037401
FKSH121104142024NS1,1,1360,1360,1360,1360,2320,22,105,0.00009325,4,5,22.81,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.077671784,0.044994
FKSH121104161119NS1,1,1360,1360,1360,1360,2320,22,105,0.0004959,5.8,80,131.605,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.107450557,0.063541
FKSH121104230025NS1,1,1360,1360,1360,1360,2320,22,105,0.00035391,5.1,11,58.21,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.104741171,0.05044
FKSH121104281828NS1,1,1360,1360,1360,1360,2320,22,105,0.00018437,5.6,47,115.7,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.062926688,0.051336
FKSH121105060204NS1,1,1360,1360,1360,1360,2320,22,105,0.00018841,4.9,5,24.975,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.075411073,0.04846
FKSH121107080335NS1,1,1360,1360,1360,1360,2320,22,105,0.00049963,5.5,56,73.45,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.14053321,0.039789
FKSH121107250351NS1,1,1360,1360,1360,1360,2320,22,105,0.00084804,6.3,50,109.78,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.119483208,0.05394
FKSH121108191436NS1,1,1360,1360,1360,1360,2320,22,105,0.0011191,6.3,56,125.175,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.123298986,0.042204
FKSH121109291905NS1,1,1360,1360,1360,1360,2320,22,105,0.00020046,5.1,5,28.4,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.103961088,0.049485
FKSH121111240424NS1,1,1360,1360,1360,1360,2320,22,105,0.00020591,6.1,41,98.82,322.5806452,448.5488127,612.8334535,931.1022135,958.4247507,250,2320,2320,0.062708468,0.04724
FKSH140109042354NS1,1,280,280,280,280,1030,52,1260,0.0006194,5,32,70.97,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.04351333,0.075777
FKSH140408192040NS1,1,280,280,280,280,1030,52,1260,0.0001822,4.8,74,83.475,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.023361698,0.063674
FKSH140504040257NS1,1,280,280,280,280,1030,52,1260,0.00022035,5.1,38,88.225,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.02619345,0.082222
FKSH140510192044NS1,1,280,280,280,280,1030,52,1260,0.00086666,6.3,44,76.47,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.033370213,0.070501
FKSH141102102203NS1,1,280,280,280,280,1030,52,1260,0.00064223,5.4,41,60.725,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.043240046,0.070157
FKSH141103141002NS1,1,280,280,280,280,1030,52,1260,0.00040174,5.7,8,69.905,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.03352419,0.0811
FKSH141103221819NS1,1,280,280,280,280,1030,52,1260,0.00069898,6.1,44,92.4,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.026675776,0.067799
FKSH141104022338NS1,1,280,280,280,280,1030,52,1260,0.00023409,4.6,5,14.64,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.025956876,0.074266
FKSH141104180047NS1,1,280,280,280,280,1030,52,1260,0.00032449,4.7,11,39.66,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.04531211,0.071921
FKSH141104230025NS1,1,280,280,280,280,1030,52,1260,0.00056696,5.1,11,30.92,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.057187725,0.066292
FKSH141104281828NS1,1,280,280,280,280,1030,52,1260,0.00057605,5.6,47,91.735,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.027112215,0.069814
FKSH141105140836NS1,1,280,280,280,280,1030,52,1260,0.00065461,6,41,73.345,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.043216593,0.074317
FKSH141109291905NS1,1,280,280,280,280,1030,52,1260,0.00085265,5.1,5,15.435,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.035831808,0.069177
FKSH141111240424NS1,1,280,280,280,280,1030,52,1260,0.00070691,6.1,41,74.13,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.041337256,0.075094
FKSH141112220510NS1,1,280,280,280,280,1030,52,1260,0.00023689,4.4,14,33.57,180.5429864,236.5612648,252.2123894,396.8404942,503.9424875,120,1210,1210,0.027083663,0.07099
FKSH180007210339NS1,1,1200,1200,2250,2250,2250,30,52,0.00045168,6,50,122.94,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.069066399,0.052962
FKSH180110021720NS1,1,1200,1200,2250,2250,2250,30,52,0.00024165,5.5,50,119.535,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.090551819,0.062486
FKSH180202122244NS1,1,1200,1200,2250,2250,2250,30,52,0.00019622,5.5,44,117.66,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.036593536,0.056813
FKSH180307260713NS1,1,1200,1200,2250,2250,2250,30,52,0.00037663,6.1,5,110.13,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.051322317,0.06327
FKSH180311150344NS1,1,1200,1200,2250,2250,2250,30,52,0.00016836,5.7,38,134.38,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.024519076,0.061668
FKSH180403111135NS1,1,1200,1200,2250,2250,2250,30,52,0.00003741,5.3,35,141.32,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.011596213,0.046839
FKSH180410231803NS1,1,1200,1200,2250,2250,2250,30,52,0.000122,5.9,5,134.12,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.011670652,0.057006
FKSH180501010514NS1,1,1200,1200,2250,2250,2250,30,52,0.00038136,5,83,123.63,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.058626544,0.047021
FKSH180604100921NS1,1,1200,1200,2250,2250,2250,30,52,0.00014405,4.6,80,102.47,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.038685994,0.045345
FKSH180708040213NS1,1,1200,1200,2250,2250,2250,30,52,0.00004866,4.4,50,97.875,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.010572418,0.041329
FKSH180902010652NS1,1,1200,1200,2250,2250,2250,30,52,0.00017278,5.7,41,114.16,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.054369229,0.055967
FKSH180902170913NS1,1,1200,1200,2250,2250,2250,30,52,0.00021427,4.9,53,92.745,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.063874004,0.048312
FKSH181101120101NS1,1,1200,1200,2250,2250,2250,30,52,0.00001638,4.1,41,97.94,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.011778742,0.048176
FKSH181103122215NS1,1,1200,1200,2250,2250,2250,30,52,0.00036635,6.2,44,89.495,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.052262495,0.049066
FKSH181103172155NS1,1,1200,1200,2250,2250,2250,30,52,0.00035708,5.8,44,115.14,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.073779527,0.057294
FKSH181103201030NS1,1,1200,1200,2250,2250,2250,30,52,0.00016116,5.3,14,49.23,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.043401161,0.042362
FKSH181103221819NS1,1,1200,1200,2250,2250,2250,30,52,0.0014029,6.1,44,123.475,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.070802976,0.055026
FKSH181103230712NS1,1,1200,1200,2250,2250,2250,30,52,0.00065439,5.7,5,47.78,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.057984123,0.047036
FKSH181104112042NS1,1,1200,1200,2250,2250,2250,30,52,0.00029128,5.5,8,58.945,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.06155313,0.04307
FKSH181104200429NS1,1,1200,1200,2250,2250,2250,30,52,0.00007899,4.3,53,87.54,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.036871919,0.049904
FKSH181104281828NS1,1,1200,1200,2250,2250,2250,30,52,0.00023109,5.6,47,117.295,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.029331117,0.048371
FKSH181105140836NS1,1,1200,1200,2250,2250,2250,30,52,0.00009851,6,41,103.5,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.030924934,0.047928
FKSH181108052016NS1,1,1200,1200,2250,2250,2250,30,52,0.00003221,4.5,5,49.605,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.01304217,0.044696
FKSH181108230026NS1,1,1200,1200,2250,2250,2250,30,52,0.00002436,4.3,41,93.59,179.0697674,307.1808511,440.329898,736.5210275,736.5210275,140,2250,2250,0.011864398,0.05096
FKSH190102050417NS1,1,970,970,3060,3060,3060,40,40,0.0001026,4.4,71,78.195,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.061361423,0.031459
FKSH190401231801NS1,1,970,970,3060,3060,3060,40,40,0.00020246,5.3,68,77.63,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.066686381,0.030462
FKSH190408192040NS1,1,970,970,3060,3060,3060,40,40,0.00023442,4.8,74,105.585,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.03675873,0.033271
FKSH190810300048NS1,1,970,970,3060,3060,3060,40,40,0.00013336,5.1,92,137.68,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.035136362,0.028323
FKSH190902010652NS1,1,970,970,3060,3060,3060,40,40,0.00032113,5.7,41,103.74,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.061105474,0.036916
FKSH191003141708NS1,1,970,970,3060,3060,3060,40,40,0.00070439,6.5,44,99.27,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.104399566,0.03803
FKSH191102102203NS1,1,970,970,3060,3060,3060,40,40,0.00030973,5.4,41,83.65,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.046475606,0.032379
FKSH191103122215NS1,1,970,970,3060,3060,3060,40,40,0.00078551,6.2,44,75.83,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.086799264,0.026397
FKSH191103191856NS1,1,970,970,3060,3060,3060,40,40,0.00044283,5.8,5,73.495,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.046879413,0.027708
FKSH191103201030NS1,1,970,970,3060,3060,3060,40,40,0.0003591,5.3,14,41.96,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.046889611,0.028747
FKSH191103210454NS1,1,970,970,3060,3060,3060,40,40,0.00025354,4.4,20,48.815,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.040946705,0.024991
FKSH191104031638NS1,1,970,970,3060,3060,3060,40,40,0.00018312,5.3,53,94.94,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.063915812,0.032145
FKSH191104091842NS1,1,970,970,3060,3060,3060,40,40,0.00017823,5.4,68,140.205,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.052809063,0.033913
FKSH191104220111NS1,1,970,970,3060,3060,3060,40,40,0.00043969,5.6,53,81.625,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.081109247,0.027006
FKSH191107080335NS1,1,970,970,3060,3060,3060,40,40,0.00053476,5.5,56,75.495,241.5789474,338.0637813,488.6730326,842.7597956,842.7597956,170,3060,3060,0.11383296,0.025449
FKSH200102250654NS1,1,350,350,500,500,610,204,620,0.00029477,5.7,29,116.91,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.023329068,0.068847
FKSH200108042043NS1,1,350,350,500,500,610,204,620,0.00022536,4.9,38,85.71,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.015975894,0.063606
FKSH200109042354NS1,1,350,350,500,500,610,204,620,0.00022455,5,32,102.615,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.013853864,0.064858
FKSH200110021720NS1,1,350,350,500,500,610,204,620,0.00075686,5.5,50,84.04,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.051480373,0.064649
FKSH200202122244NS1,1,350,350,500,500,610,204,620,0.00035653,5.5,44,107.12,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.019541842,0.058459
FKSH200207240505NS1,1,350,350,500,500,610,204,620,0.00022603,5.5,29,123.05,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.015489489,0.087316
FKSH200307260713NS1,1,350,350,500,500,610,204,620,0.00070282,6.1,5,97.04,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.030195836,0.065043
FKSH200310311006NS1,1,350,350,500,500,610,204,620,0.00058001,6.7,26,146.725,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.029840975,0.08318
FKSH200311150344NS1,1,350,350,500,500,610,204,620,0.00049434,5.7,38,123.125,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.035345403,0.06715
FKSH200404040802NS1,1,350,350,500,500,610,204,620,0.00047529,5.9,38,126.37,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.020430014,0.059989
FKSH200409011149NS1,1,350,350,500,500,610,204,620,0.00017968,5.7,35,96.355,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.015777049,0.053714
FKSH200508101512NS1,1,350,350,500,500,610,204,620,0.00017978,4.3,77,102.04,350,350,392.3766816,469.4784062,481.3592077,350,610,610,0.019347076,0.060721
