Strain Category,Z1,Z2.5,PGV1,Magnitude,Depth2,Rrup1,Vs10,Vs30,Vs50,Vs100,VsMean,VsMin,VsMax,VsZhole,EQcategory1,boreholeDepth,PGA (g),kappa surface
1,14,161.3,0.000043899,4.6,38,45.145,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.020757343,0.078291
1,14,161.3,0.0001116,4.8,83,102.405,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.020798132,0.076159
1,14,161.3,0.00039013,6.2,20,133.78,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,2,102,0.041568731,0.085595
1,14,161.3,0.000023552,4.7,86,149.135,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.010289956,0.086748
1,14,161.3,0.000040157,4.5,50,70.62,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.024851504,0.074467
1,14,161.3,0.00030604,6.2,5,132.82,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,2,102,0.010813071,0.088526
1,14,161.3,0.00012435,5.8,8,144.64,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,2,102,0.011013955,0.068675
1,14,161.3,0.00030455,6.3,26,143.84,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.023793038,0.091014
1,14,161.3,0.0002366,5.8,80,107.535,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.0651099,0.076606
1,14,161.3,0.000089459,4.2,80,96.345,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.02123457,0.078331
1,14,161.3,0.000069255,4.9,62,77.595,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.025924245,0.066293
1,14,161.3,0.00010736,6.1,44,134.105,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.010228773,0.090479
1,14,161.3,0.000053531,4.9,59,80.445,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.013795741,0.071209
1,14,161.3,0.00010259,5.5,71,100.815,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.029486114,0.074261
1,14,161.3,0.00019261,5.8,11,141.135,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,2,102,0.019173724,0.08204
1,14,161.3,0.000020664,4.2,65,99.31,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.013822253,0.090724
1,14,161.3,0.00004866,4.4,86,92.435,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.023934779,0.077073
1,14,161.3,0.000029725,4.7,68,107.435,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.013954816,0.0836
1,14,161.3,0.000094742,4.9,89,93.09,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.022677469,0.0729
1,235,920,0.00067629,6,50,115.78,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.028059531,0.061115
1,235,920,0.000014991,3.9,56,88.705,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,4,300,0.004121693,0.047281
1,235,920,0.00025186,4.3,53,70.59,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.138923078,0.057198
1,235,920,0.0001015,4.5,71,82.335,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,4,300,0.034142138,0.065322
1,235,920,0.00015576,5.5,44,116.6,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.018365089,0.05411
1,235,920,0.000091812,4.1,53,69.495,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.03057721,0.049029
1,235,920,0.000033492,5.1,47,115.42,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.004536717,0.054318
1,235,920,0.00025929,4.8,44,70.77,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.113718752,0.049662
1,235,920,0.00010961,4.2,44,72.965,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.015921849,0.053879
1,235,920,0.000072601,5.2,50,90.485,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.01728419,0.05299
1,235,920,0.000047959,4.3,68,91.3,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.019573453,0.064484
1,235,920,0.00012373,5.3,35,114.675,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.00650375,0.059653
1,235,920,0.00032098,5.7,65,89.08,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.057109207,0.059761
1,235,920,0.00024222,5.7,8,117.96,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,2,300,0.004675399,0.059444
1,235,920,0.00016459,5,83,134.8,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,4,300,0.035615628,0.052813
1,235,920,0.0002518,5.4,53,70.285,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.067641855,0.054485
1,235,920,0.000080988,4.3,50,69.29,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.02644634,0.052547
1,235,920,0.000070672,6,50,118.98,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.00772537,0.050915
1,235,920,0.0001752,4.3,8,35.365,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,2,300,0.020316826,0.048162
1,235,920,0.00034088,5.9,68,126.15,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.033888229,0.066474
1,235,920,0.00025715,4.9,56,68.145,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.048919866,0.046531
1,235,920,0.00006312,4,56,70.91,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.025558167,0.056301
1,235,920,0.000195,5,53,72.665,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.045503816,0.056149
1,235,920,0.00065142,4.7,56,67.705,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.068008953,0.047774
1,235,920,0.00023237,4.3,59,67.35,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.013627487,0.045952
1,235,920,0.00018852,5.1,95,132,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,4,300,0.01861186,0.055672
1,235,920,0.00012283,4.3,77,68.42,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,4,300,0.024640423,0.051752
1,235,920,0.00012464,4.2,62,68.415,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.028736623,0.052842
1,235,920,0.0002186,4.4,50,70.88,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.047158816,0.048738
1,235,920,0.00021723,4.5,53,69.045,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.027053071,0.047635
1,235,920,0.000086328,4.4,53,69.145,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.026489168,0.053666
1,235,920,0.000071812,3.9,44,71.055,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.018065292,0.048604
1,235,920,0.00013259,5.1,59,87.035,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.022513295,0.04351
1,235,920,0.00012639,4.8,56,70.735,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.027923909,0.043937
1,235,920,0.00011408,5.1,53,107.32,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,4,300,0.028285908,0.041352
1,235,920,0.00020885,4.4,50,70.48,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.042106122,0.053358
1,235,920,0.00029806,5.1,77,81.15,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,4,300,0.049163578,0.057634
1,235,920,0.0017088,7.8,35,127.955,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,3,300,0.11387171,0.053718
1,235,920,0.00055111,5.7,8,115.45,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,2,300,0.031820244,0.056319
1,235,920,0.00059352,5.8,5,64.75,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,2,300,0.056086431,0.042941
1,235,920,0.00049673,5.9,8,85.915,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,2,300,0.047919524,0.04815
1,235,920,0.00099901,4.9,59,68.965,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,1,300,0.068899165,0.047321
1,235,920,0.00048308,5.5,71,78.26,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,4,300,0.090422315,0.058011
1,640,1860,0.00026218,5.2,50,86.83,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.034199242,0.053544
1,640,1860,0.00011778,4.3,8,53.78,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.015657742,0.052199
1,640,1860,0.00018337,5,53,72.055,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.017340274,0.06143
1,640,1860,0.000057285,4.2,62,72.415,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.016793706,0.056283
1,640,1860,0.000029373,3.9,59,67.21,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.006066292,0.061043
1,640,1860,0.00014019,4.5,53,66.43,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.030692438,0.056525
1,640,1860,0.000017772,3.9,44,71.27,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.005216868,0.055792
1,640,1860,0.000042576,4.5,53,71.6,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.015355906,0.061015
1,640,1860,0.000076232,4.1,5,53.22,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.017029261,0.067451
1,640,1860,0.000054805,4.1,56,65.42,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.009184584,0.075376
1,640,1860,0.000042835,4,41,66.47,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.013433741,0.064375
1,640,1860,0.000089591,4.4,5,75.82,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.019522467,0.074964
1,640,1860,0.00006989,4.5,5,50.485,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.004142087,0.066204
1,640,1860,0.000034562,4.2,8,67.965,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.011812393,0.070037
1,640,1860,0.00018509,4.7,5,76.39,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.01103129,0.075289
1,640,1860,0.00011472,4.5,5,75.935,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.023246471,0.070056
1,640,1860,0.000070071,4.5,5,74.5,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.011034349,0.072373
1,640,1860,0.00040067,4.9,59,67.63,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,1,112,0.038744118,0.067471
1,640,1860,0.000029893,3.9,5,50.675,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.006010207,0.068156
1,640,1860,0.000048534,4.4,5,55.955,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.011196484,0.06511
1,640,1860,0.00003815,4.2,5,50.63,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.005418772,0.065292
1,640,1860,0.00009243,4.7,5,77.56,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.016950743,0.073309
1,640,1860,0.00016192,5.4,11,113.105,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.028702972,0.065301
1,640,1860,0.00027493,5.5,5,79.57,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.033990201,0.072759
1,640,1860,0.000037696,4,8,75.69,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.014416748,0.0638
1,640,1860,0.00011702,4.4,5,53.68,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.018799488,0.075141
1,640,1860,0.000038027,3.8,5,70.05,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.011327008,0.084185
1,640,1860,0.00030192,5.1,5,49.32,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.033177487,0.067877
1,640,1860,0.00034815,5.1,5,93.865,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.036530314,0.071897
1,640,1860,0.000062903,4.2,8,74.625,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.015175417,0.063438
1,640,1860,0.00028477,5,5,48.99,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.045572137,0.063739
1,640,1860,0.00012853,4.4,5,48.605,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.012644481,0.061608
1,640,1860,0.000056093,4.3,5,55.905,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,2,112,0.010123743,0.060539
1,245.8,900,0.00026836,4.7,56,81.065,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,3,100,0.040227805,0.069762
1,245.8,900,0.00012499,4.1,62,80.835,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,4,100,0.014927626,0.063963
1,245.8,900,0.00014878,5,29,100.4,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,4,100,0.021013292,0.10566
1,245.8,900,0.00019861,5,56,77.96,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,3,100,0.0224205,0.080293
1,245.8,900,0.00011161,4.8,56,77.59,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,3,100,0.010374593,0.085606
1,245.8,900,0.00019414,5.2,47,76.54,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,3,100,0.018816823,0.073148
1,245.8,900,0.00023603,4.9,53,77.63,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,3,100,0.024238654,0.071993
1,245.8,900,0.00012519,5.1,50,76.705,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,3,100,0.013564265,0.074174
1,245.8,900,0.00049255,5.7,53,78.245,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,3,100,0.031426634,0.079279
1,245.8,900,0.00022387,4.2,59,73.725,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,4,100,0.020128178,0.083672
1,245.8,900,0.00019411,4.6,53,80.465,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,3,100,0.029050695,0.079247
1,245.8,900,0.00014773,4,98,86.4,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,4,100,0.027982033,0.054972
1,245.8,900,0.000089551,4.9,104,143.83,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,4,100,0.015542515,0.058987
1,245.8,900,0.00038371,5.6,53,80.69,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,3,100,0.018759719,0.080004
1,64,78,0.000054965,4.6,53,83.695,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.007699877,0.034529
1,64,78,0.00002109,4.2,50,81.265,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.009911642,0.051099
1,64,78,0.000089342,5.4,101,134.91,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.025917107,0.031375
1,64,78,0.00010847,4.7,56,78.1,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.018652649,0.053518
1,64,78,0.00013649,4.8,104,107.545,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.022047284,0.034276
1,64,78,0.00014196,5.2,56,89.125,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.017019064,0.041852
1,64,78,0.00005114,5,59,81,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.008557458,0.035581
1,64,78,0.00011915,5.3,53,78.67,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.025255311,0.03228
1,64,78,0.00023649,5,56,72.125,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.025161498,0.05623
1,64,78,0.000085809,4.9,59,113.08,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.011121025,0.039527
1,64,78,0.000070026,5.1,50,77.365,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.026712486,0.04995
1,64,78,0.00003622,4.5,56,80.645,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.0076183,0.030614
1,64,78,0.000019199,4.2,59,69.365,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.009331423,0.038746
1,64,78,0.000067215,5.3,47,127.985,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.009821907,0.049165
1,64,78,0.000042563,4,98,101.4,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.01530798,0.028348
1,64,78,0.000065372,5.1,56,77.415,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.014825654,0.043743
1,64,78,0.00033365,6,29,144.705,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.008174045,0.068631
1,64,78,0.00020423,5.5,135,146.08,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.012595535,0.042014
1,64,78,0.000075969,5,130,141.45,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.007785533,0.040063
1,64,78,0.000031636,4.3,95,133.815,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.011337205,0.041855
1,64,78,0.000074163,4.6,92,89.745,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.012398729,0.039172
1,64,78,0.0001455,5.5,113,127.23,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,4,100,0.014467734,0.033818
1,64,78,0.00015293,5,56,77.795,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.021421178,0.035803
1,64,78,0.000050725,4.5,56,80.9,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.011671672,0.034389
1,64,78,0.000081593,5.4,56,113.44,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.007672345,0.040934
1,64,78,0.0002602,6.1,50,125.075,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,3,100,0.020486099,0.049993
1,162,440,0.00028837,4,8,27.14,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.033528269,0.04911
1,162,440,0.000056527,3.5,17,36.18,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.008175065,0.042392
1,162,440,0.000099338,4.1,8,37.02,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.015864745,0.03991
1,162,440,0.000070855,4.3,5,34.235,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.006569012,0.047092
1,162,440,0.000074588,4.2,8,31.79,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.023206702,0.039452
1,162,440,0.00012288,4.4,8,33.23,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.024922884,0.039555
1,162,440,0.00012996,4.1,8,34.52,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.009532307,0.040232
1,162,440,0.00029043,4.2,5,32.37,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.030167284,0.045643
1,162,440,0.00012561,4.5,8,31.41,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.009673028,0.044928
1,162,440,0.0001286,4.9,11,97.24,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.01016861,0.06051
1,162,440,0.00018084,5.2,11,93.23,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.023544228,0.050733
1,162,440,0.000077773,4.4,14,94.75,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,2,207,0.007971122,0.060105
1,128,540,0.000030642,4,8,52.945,170.4918033,261.0878661,311.2973574,409.6985003,486.5209815,130,1090,1090,2,145,0.004714148,0.038222
1,128,540,0.000089667,5.5,5,97.575,170.4918033,261.0878661,311.2973574,409.6985003,486.5209815,130,1090,1090,2,145,0.008633937,0.0477
1,128,540,0.00059928,6.1,5,94.42,170.4918033,261.0878661,311.2973574,409.6985003,486.5209815,130,1090,1090,2,145,0.015586362,0.049406
